trial_id,neurons_encoder,latent_dim,neurons_decoder
600,[248],448,"[248, 124, 62]"
601,[256],456,"[256, 128, 64]"
602,[248],448,"[248, 124, 62]"
603,[256],456,"[256, 128, 64]"
604,[252],452,"[252, 126, 63]"
605,[248],592,"[248, 124, 62]"
606,[252],612,"[252, 126, 63]"
607,[252],468,"[252, 126, 63]"
608,[252],612,"[252, 126, 63]"
609,[240],424,"[240, 120, 60]"
610,[244],428,"[244, 122, 61]"
611,[244],588,"[244, 122, 61]"
612,[244],428,"[244, 122, 61]"
613,[244],588,"[244, 122, 61]"
614,[240],584,"[240, 120, 60]"
615,[236],356,"[236, 118, 59]"
616,"[240, 480, 960, 1920]",1944,"[1920, 960, 480]"
617,[240],280,"[240, 120, 60]"
618,[236],356,"[236, 118, 59]"
619,[236],548,"[236, 118, 59]"
620,[248],592,"[248, 124, 62]"
621,[248],304,"[248, 124, 62]"
622,[248],352,"[248, 124, 62]"
623,[236],356,"[236, 118, 59]"
624,[236],372,"[236, 118, 59]"
625,[256],360,"[256, 128, 64]"
626,[232],368,"[232, 116, 58]"
627,[256],360,"[256, 128, 64]"
628,[256],376,"[256, 128, 64]"
629,[248],384,"[248, 124, 62]"
630,[8],8,"[8, 8, 8]"
631,[252],436,[252]
632,[248],416,[248]
633,[248],416,[248]
634,[248],352,[248]
635,[248],384,[248]
636,[252],388,[252]
637,[248],384,"[248, 124, 62]"
638,[248],400,"[248, 124, 62]"
639,[244],396,"[244, 122, 61]"
640,[244],348,"[244, 122, 61]"
641,[244],348,"[244, 122, 61]"
642,[244],396,"[244, 122, 61]"
643,[244],348,"[244, 122, 61]"
644,[256],392,"[256, 128, 64]"
645,[256],376,"[256, 128, 64]"
646,[256],392,"[256, 128, 64]"
647,[256],392,"[256, 128, 64]"
648,[248],400,"[248, 124, 62]"
649,[252],404,"[252, 126, 63]"
650,[256],376,"[256, 128, 64]"
651,[256],376,"[256, 128, 64, 32, 16]"
652,[256],376,"[256, 128, 64, 32, 16]"
